URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN SQ METRE,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/rotterdam/843a296a/wilhelminakade,Apartment Wilhelminakade 505,3072 AP (Kop van Zuid),3500,145,5,Furnished,Wilheminakade 505 Rotterdam,6 weeks,consultation,Specifics are not available,Good,478,Apartment,Existing building,2013,Location type is not available,3,1,2,Present,Not present,Not present,Parkeerkelder,Yes,https://www.pararius.com/contact/843a296a/rotterdam/ehr-rotterdam-barendrecht/request-details,2022-08-10 21:38:04
https://www.pararius.com/apartment-for-rent/rotterdam/4fd3b582/zuidhoek,Apartment Zuidhoek,3082 PD (Oud Charlois),1475,90,4,Upholstered,Spacious 3 bedroom apartment on the ground floor with a basement and a large garden.  ,6 weeks,24-08-2024,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4fd3b582/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:05
https://www.pararius.com/apartment-for-rent/rotterdam/38cb19f1/utenhagestraat,Apartment Utenhagestraat,3083 VP (Carnisse),1475,90,4,Shell,Spacious 3 bedroom apartment on the second and third floor with a terrace.  ,6 weeks,25-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/38cb19f1/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:06
https://www.pararius.com/apartment-for-rent/rotterdam/83d7f3de/mijnsherenlaan,Apartment Mijnsherenlaan,3081 CG (Tarwewijk),1295,96,6,Upholstered,no translation available,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1940,Location type is not available,5,2,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/83d7f3de/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-10 21:38:07
https://www.pararius.com/apartment-for-rent/rotterdam/801af8d2/utenhagestraat,Apartment Utenhagestraat,3083 VP (Carnisse),1475,102,4,Upholstered,"Spacious 3 bedroom apartment on the ground floor and first floor with a small garden. The house is located in the Carnisse, the heart of South and is a 3-minute bike ride from the Zuidplein shopping center.  ",6 weeks,25-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/801af8d2/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:08
https://www.pararius.com/apartment-for-rent/rotterdam/96629650/schiebroekselaan,Apartment Schiebroekselaan,3037 RJ (Liskwartier),1750,126,4,Upholstered,"ROTTERDAM LISKWARTIER: Double upstairs apartment with 3 bedrooms, located on one of the most popular avenues of Rotterdam-North. The apartment is suitable for a sustainable household of a maximum of 3 people (applications from students will not be processed).",6 weeks,Not available to book,Specifics are not available,Upkeep is not available,328,Apartment,Existing building,1908,Location type is not available,3,1,2,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/96629650/rotterdam/rental-rotterdam/request-details,2022-08-10 21:38:09
https://www.pararius.com/apartment-for-rent/rotterdam/edd34df0/granadoslaan,Apartment Granadoslaan 100,3055 RD (Molenlaankwartier),805,35,1,Furnished,Comfortable furnished apartment with balcony for rent in Rotterdam with 1 bedroom in the Molenlaankwartier district.,6 weeks,Not available to book,Specifics are not available,Reasonable,95,Apartment,Existing building,1965,Location type is not available,1,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/edd34df0/rotterdam/immobilia-real-estate-2/request-details,2022-08-10 21:38:10
https://www.pararius.com/house-for-rent/rotterdam/aefc05df/bredenoord,House Bredenoord 200,3079 JH (Groot IJsselmonde),895,61,2,Upholstered,Beautiful upholstered house with balcony for rent in Rotterdam with 1 bedroom in the Groot IJsselmonde district.,6 weeks,Not available to book,Accessible for seniors,Upkeep is not available,Volume is not available,House,Existing building,1973,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/aefc05df/rotterdam/wonen-hartje-rotterdam-3/request-details,2022-08-10 21:38:11
https://www.pararius.com/apartment-for-rent/rotterdam/fb4cf6df/zwaanshals,Apartment Zwaanshals,3036 KV (Oude Noorden),2050,124,4,Upholstered,Be aware,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2014,Location type is not available,3,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/fb4cf6df/rotterdam/riva-rentals/request-details,2022-08-10 21:38:12
https://www.pararius.com/apartment-for-rent/rotterdam/624814aa/meikeverstraat,Apartment Meikeverstraat,3061 VH (Kralingen West),1350,57,2,Furnished,Located in the popular Kralingen just minutes away from the city center or the Erasmus University. This furnished apartment has a large garden with shed and features brand new furniture.  ,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Present (located on the north-east),Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/624814aa/rotterdam/interhouse-verhuurmakelaars-rotterdam/request-details,2022-08-10 21:38:13
https://www.pararius.com/apartment-for-rent/rotterdam/e5d4588d/provenierssingel,Apartment Provenierssingel,3033 EN (Provenierswijk),1695,71,3,Upholstered,"Totally renovated old office building, converted into 11 luxury apartments,",6 weeks,Not available to book,Specifics are not available,Upkeep is not available,192,Apartment,Existing building,1898,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/e5d4588d/rotterdam/rent-an-apartment-rotterdam/request-details,2022-08-10 21:38:14
https://www.pararius.com/apartment-for-rent/rotterdam/e6d40276/ochterveltstraat,Apartment Ochterveltstraat 21 B,3015 XK (Oude Westen),1600,81,3,Upholstered,For English please see below:,6 weeks,Not available to book,Specifics are not available,Excellent,211,Apartment,Existing building,1895,In the city centre,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/e6d40276/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:38:15
https://www.pararius.com/apartment-for-rent/rotterdam/fc5d1ed8/boompjes,Apartment Boompjes,3011 XZ (Stadsdriehoek),2200,60,3,Furnished,Ground floor,6 weeks,Not available to book,Specifics are not available,Good,160,Apartment,Existing building,Constructed year is not available,By the water,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/fc5d1ed8/rotterdam/rotterdam-rent/request-details,2022-08-10 21:38:17
https://www.pararius.com/apartment-for-rent/rotterdam/c0975582/oude-binnenweg,Apartment Oude Binnenweg,3012 JE (Cool),1200,63,3,Upholstered, ,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,158,Apartment,Existing building,1954,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/c0975582/rotterdam/rental-rotterdam/request-details,2022-08-10 21:38:18
https://www.pararius.com/apartment-for-rent/rotterdam/e582400d/beijerlandsestraat,Apartment Beijerlandsestraat 23 A,3074 RA (Hillesluis),1750,110,5,Upholstered,Charming upholstered apartment with balcony for rent in Rotterdam with 4 bedrooms in the Hillesluis district.,6 weeks,01-10-2022,Specifics are not available,Good,330,Apartment,Existing building,2005,in a residential area,4,1,2,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/e582400d/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:38:19
https://www.pararius.com/apartment-for-rent/rotterdam/8de6c09e/schonebergerweg,Apartment Schonebergerweg 89 B,3023 ZJ (Nieuwe Westen),1295,85,2,Upholstered,Lovely upholstered apartment for rent in Rotterdam with 1 bedroom in the Nieuwe Westen district.,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1929,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8de6c09e/rotterdam/parkzoom-beheer-bv/request-details,2022-08-10 21:38:20
https://www.pararius.com/apartment-for-rent/rotterdam/344f21d5/westersingel,Apartment Westersingel,3014 GR (Oude Westen),1760,80,3,Upholstered or furnished,2de floor  ,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/344f21d5/rotterdam/additio-admin/request-details,2022-08-10 21:38:21
https://www.pararius.com/apartment-for-rent/rotterdam/6d73c9fd/houtlaan,Apartment Houtlaan,3016 DA (Nieuwe Werk),2750,124,3,Upholstered,123Wonen The rental agent offers:,7 weeks,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2021,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6d73c9fd/rotterdam/123wonen-rotterdam/request-details,2022-08-10 21:38:22
https://www.pararius.com/apartment-for-rent/rotterdam/bc3c63e2/ramlehweg,Apartment Ramlehweg 22 B,3061 JX (Kralingen West),1500,63,4,Interior is not available,Beautiful apartment for rent in Rotterdam with 3 bedrooms in the Kralingen West district.,7 weeks,Not available to book,Specifics are not available,Reasonable,240,Apartment,Existing building,1939,Location type is not available,3,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/bc3c63e2/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-10 21:38:23
https://www.pararius.com/apartment-for-rent/rotterdam/13014966/goudsesingel,Apartment Goudsesingel 229 E,3031 EK (Rubroek),1365,65,2,Upholstered,Beautiful upholstered apartment for rent in Rotterdam with 1 bedroom in the Rubroek district.,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1953,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/13014966/rotterdam/heimstaden/request-details,2022-08-10 21:38:24
https://www.pararius.com/apartment-for-rent/rotterdam/f79dc5a4/schilperoortstraat,Apartment Schilperoortstraat,3082 SN (Oud Charlois),1395,84,3,Shell,Lovely apartment for rent in Rotterdam with 2 bedrooms in the Oud Charlois district.,7 weeks,Not available to book,Specifics are not available,Good,210,Apartment,Existing building,1938,Location type is not available,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f79dc5a4/rotterdam/duna-vastgoed-beheer/request-details,2022-08-10 21:38:25
https://www.pararius.com/apartment-for-rent/rotterdam/76954b7b/handelsplein,Apartment Handelsplein 107,3071 PR (Kop van Zuid - Entrepot),1950,110,2,Furnished,"FOR RENT: Exclusive two-layer loft apartment with parking place, lift and a lovely roof terrace, sunshine the whole day!",7 weeks,Not available to book,Specifics are not available,Good,328,Apartment,Existing building,1996,Location type is not available,1,1,2,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/76954b7b/rotterdam/stad-en-land-makelaars/request-details,2022-08-10 21:38:26
https://www.pararius.com/apartment-for-rent/rotterdam/1ae541c7/kleiweg,Apartment Kleiweg 235,3051 XK (Hillegersberg Zuid),1595,95,3,Upholstered,Lovely apartment for rent in Rotterdam with 2 bedrooms in the Hillegersberg Zuid district.,7 weeks,Not available to book,Specifics are not available,Good,275,Apartment,Existing building,1927,Location type is not available,2,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1ae541c7/rotterdam/kolpa-van-der-hoek-makelaars/request-details,2022-08-10 21:38:27
https://www.pararius.com/apartment-for-rent/rotterdam/d30fe526/churchillplein,Apartment Churchillplein,3011 EW (Stadsdriehoek),1895,75,4,Upholstered or furnished,CHURCHILLPLEIN 26 IN ROTTERDAM,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1981,in a residential area,3,2,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d30fe526/rotterdam/parkstone/request-details,2022-08-10 21:38:29
https://www.pararius.com/apartment-for-rent/rotterdam/ee28c0cb/boompjes,Apartment Boompjes,3011 XZ (Stadsdriehoek),1595,60,2,Upholstered or furnished,LIVING WITH FANTASTIC VIEWS OVER THE MAAS RIVER!,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1988,in a residential area,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ee28c0cb/rotterdam/parkstone/request-details,2022-08-10 21:38:30
https://www.pararius.com/room-for-rent/rotterdam/1f3f9d76/ackersdijkstraat,Room Ackersdijkstraat,3037 VK (Liskwartier),875,21,1,Upholstered or furnished,Comfortable furnished or upholstered room for rent in Rotterdam in the Liskwartier district.,7 weeks,Not available to book,Specifics are not available,Excellent,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/1f3f9d76/rotterdam/d-s-vastgoed/request-details,2022-08-10 21:38:31
https://www.pararius.com/apartment-for-rent/rotterdam/e9be93d2/bergselaan,Apartment Bergselaan 231 C 02,3038 CB (Bergpolder),1500,83,3,Interior is not available,Lovely apartment for rent in Rotterdam with 3 bedrooms in the Bergpolder district.,7 weeks,consultation,Specifics are not available,Good,224,Apartment,Existing building,1933,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/e9be93d2/rotterdam/real-estate/request-details,2022-08-10 21:38:32
https://www.pararius.com/studio-for-rent/rotterdam/fce8814a/jacob-catsstraat,Studio Jacob Catsstraat 96 B02,3035 PS (Oude Noorden),750,22,1,Upholstered,Offered for rent!   ,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/fce8814a/rotterdam/woning-rent/request-details,2022-08-10 21:38:34
https://www.pararius.com/apartment-for-rent/rotterdam/2728c662/lange-hilleweg,Apartment Lange Hilleweg 5,3073 BG (Bloemhof),1750,100,5,Upholstered,Are you looking for a suitable home with 4 friends to live in a house together under a sustainable common household? Are you in the phase of graduation / working and looking for a job in the short term?,8 weeks,Not available to book,Specifics are not available,Excellent,270,Apartment,Existing building,1924,Location type is not available,4,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2728c662/rotterdam/tweelwonen-nl-rotterdam/request-details,2022-08-10 21:38:35
https://www.pararius.com/apartment-for-rent/rotterdam/8dceee90/beukelsdijk,Apartment Beukelsdijk 154 A,3022 DM (Nieuwe Westen),1995,150,3,Upholstered,"Te huur aan de bekende Beukelsdijk deze zeer ruime, schitterende, deels gemeubileerde en keurig ingerichte dubbele benedenwoning uit 1920. Voorzien van fraaie stadstuin waar het heerlijk zonnig toeven is. Deze 4-kamer woning voorziet in twee slaapkamers en ruim atelier/werkruimte. Uitermate geschikt voor een stel, klein gezin of expats. Niet geschikt voor studenten.",3 weeks,Not available to book,Specifics are not available,Good,430,Apartment,Existing building,1920,Location type is not available,2,1,2,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/8dceee90/rotterdam/viadaan-nijmegen/request-details,2022-08-10 21:38:37
https://www.pararius.com/apartment-for-rent/rotterdam/d04805c9/gedempte-zalmhaven,Apartment Gedempte Zalmhaven,3011 BT (Stadsdriehoek),2795,102,3,Upholstered,"Spacious and HIGH-END renovated luxury 3-room apartment on the 30th floor, overlooking the beautiful Rotterdam skyline. In addition, you can make endless use of facilities such as a sauna, the swimming pool or the fitness. Guest houses available.  ",8 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2000,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d04805c9/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:38
https://www.pararius.com/apartment-for-rent/rotterdam/712b0334/gedempte-zalmhaven,Apartment Gedempte Zalmhaven,3016 DT (Nieuwe Werk),3750,111,4,Furnished,"Luxurious 3 bedroom CORNER apartment with skyline view over the Maas and the park. This prestigious apartment complex on the Maas is located in the popular Scheepvaartkwartier amid green parks, history and art, culture, the city center and everything Rotterdam has to offer.   ",8 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2019,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/712b0334/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:39
https://www.pararius.com/apartment-for-rent/rotterdam/a2ca44ce/s-gravendijkwal,Apartment 's-Gravendijkwal,3021 ED (Middelland),1750,80,2,Furnished,"Beautifully furnished 2 room apartment on the 2nd floor recently renovated. The house is equipped with modern furniture, beautiful and spacious kitchen and bathroom. The apartment is located in the 'old west' district. Within walking distance of the Rotterdam shopping center and various roads such as the A16 and A20.   ",8 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a2ca44ce/rotterdam/additio-admin/request-details,2022-08-10 21:38:40
https://www.pararius.com/apartment-for-rent/rotterdam/83ce24a8/s-gravendijkwal,Apartment 's-Gravendijkwal,3021 EE (Middelland),1590,130,4,Upholstered,Are you looking for a unique apartment?,8 weeks,Not available to book,Specifics are not available,Reasonable,330,Apartment,Existing building,1905,In the city centre,3,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/83ce24a8/rotterdam/expat-housing-rotterdam/request-details,2022-08-10 21:38:41
https://www.pararius.com/apartment-for-rent/rotterdam/6cf3b737/kruiskade,Apartment Kruiskade,3012 EG (Cool),1746,117,3,Shell,"Spacious bare 3 room house on the Kruiskade in Rotterdam Center. Luxurious and modern finished near restaurants, shops and public transport.  ",8 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1957,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/6cf3b737/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:42
https://www.pararius.com/apartment-for-rent/rotterdam/a8d45f79/kruiskade,Apartment Kruiskade,3012 EG (Cool),1396,83,2,Shell,"Spacious bare 2 room house on the Kruiskade in Rotterdam Center. Luxurious and modern finished near restaurants, shops and public transport.  ",8 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1957,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/a8d45f79/rotterdam/rotterdam-apartments/request-details,2022-08-10 21:38:43
https://www.pararius.com/apartment-for-rent/rotterdam/55669741/middelharnisstraat,Apartment Middelharnisstraat,3086 GG (Pendrecht),1395,84,4,Shell,"Newly renovated -room apartment at the Middelharnisstraat in the Charlois district for rent. The accommodation is rented in shell condition and is situated on the ground and first floor. The city centre is reachable in 20 minutes by bike and in 25 minutes by public transport. With Plein 1953 and Slinge shopping street within walking distance, almost all necessary stores are located nearby. As several supermarkets, pharmacies, but also delicious eateries and the Zuiderpark. ",8 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/55669741/rotterdam/perfectrent-rotterdam/request-details,2022-08-10 21:38:44
https://www.pararius.com/apartment-for-rent/rotterdam/22abd354/houtlaan,Apartment Houtlaan 20 B.,3016 DA (Nieuwe Werk),2299,142,3,Interior is not available,An incredibly cool high-end retreat in the heart of the bustling Scheepvaartkwartier. This urban oasis is characterized by the use of the highest quality materials and an extremely luxurious finish. This unique three-room ground floor apartment also offers an unprecedented degree of privacy and security. The location is perfect for those who love peace and conviviality. The imposing windows overlooking a beautiful courtyard garden with private terrace complete the picture.,8 weeks,Not available to book,Specifics are not available,Good,500,Apartment,Existing building,2005,Location type is not available,2,Number of bathrooms is not available,1,Present,"Present (8 m², located on the south)",Present,Inpandig,Yes,https://www.pararius.com/contact/22abd354/rotterdam/baljon-makelaars/request-details,2022-08-10 21:38:45
https://www.pararius.com/apartment-for-rent/rotterdam/0514b97c/wijnbrugstraat,Apartment Wijnbrugstraat 328,3011 XW (Stadsdriehoek),2500,115,3,Furnished,"PERFECTLY LOCATED furnished city apartment in the beautiful building named Red Apple. From this building you can reach train-station Blaak,the Markethal, many restaurants, shops and supermarkets just by walking. The apartment is situated on the 36th floor and offers a beautiful panoramic view over Rotterdam.",8 weeks,consultation,Specifics are not available,Excellent,345,Apartment,Existing building,2009,In the city centre,2,1,1,Details of balcony is not available,Not present,Not present,Parkeerkelder,Yes,https://www.pararius.com/contact/0514b97c/rotterdam/ehr-rotterdam-barendrecht/request-details,2022-08-10 21:38:46
https://www.pararius.com/apartment-for-rent/rotterdam/4fcabf73/zoutziedersstraat,Apartment Zoutziedersstraat,3026 EL (Tussendijken),1500,76,4,Upholstered,Available: 21 June 2022 - 4 Room Apartment– Zoutziedersstraat – Rotterdam  ,2 months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/4fcabf73/rotterdam/city-rental/request-details,2022-08-10 21:38:47
https://www.pararius.com/apartment-for-rent/rotterdam/648096ef/houtlaan,Apartment Houtlaan,3016 DA (Nieuwe Werk),2650,124,3,Furnished,123Wonen The rental agent offers:,2 months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2022,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/648096ef/rotterdam/123wonen-rotterdam/request-details,2022-08-10 21:38:48
https://www.pararius.com/apartment-for-rent/rotterdam/824f0bbb/bergweg,Apartment Bergweg,3036 BK (Oude Noorden),1350,74,3,Upholstered or furnished,"ROTTERDAM NOORD : Spacious 3-room apartment with terrace, located on the first floor. The property is rented furnished and is available as of 01-08-2022!",2 months,Not available to book,Specifics are not available,Upkeep is not available,192,Apartment,Existing building,1899,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/824f0bbb/rotterdam/rental-rotterdam/request-details,2022-08-10 21:38:49
https://www.pararius.com/apartment-for-rent/rotterdam/5bfe0eef/erasmussingel,Apartment Erasmussingel,3051 KE (Hillegersberg Zuid),1800,97,4,Furnished,123Wonen Dé Verhuurmakelaar offers:,2 months,08-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1930,Location type is not available,2,1,Number of floors is not available,Details of balcony is not available,Present (20 m²),Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/5bfe0eef/rotterdam/123wonen-rotterdam/request-details,2022-08-10 21:38:51
https://www.pararius.com/apartment-for-rent/rotterdam/eb952a00/abraham-tuschinskistraat,Apartment Abraham Tuschinskistraat,3015 GK (Dijkzigt),3500,122,4,Furnished,In the unique and prize-winning Little C development in Rotterdam Coolhaven we present to you: The Penthouse.,2 months,Not available to book,Specifics are not available,Excellent,370,Apartment,Existing building,2020,Location type is not available,3,1,2,Details of balcony is not available,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/eb952a00/rotterdam/huis-zelf-verhuren/request-details,2022-08-10 21:38:52
https://www.pararius.com/room-for-rent/rotterdam/78af7907/platostraat,Room Platostraat,3076 BM (Lombardijen),675,14,1,Upholstered or furnished,Rooms – Rotterdam – Available Immediately  ,2 months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Room,Construction type is not available,Constructed year is not available,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/78af7907/rotterdam/city-rental/request-details,2022-08-10 21:38:53
https://www.pararius.com/apartment-for-rent/rotterdam/812ffbc7/kleiweg,Apartment Kleiweg,3051 GR (Hillegersberg Zuid),1375,95,3,Upholstered,Be aware,2 months,consultation,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1921,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/812ffbc7/rotterdam/riva-rentals/request-details,2022-08-10 21:38:54
https://www.pararius.com/apartment-for-rent/rotterdam/a0f26aba/s-gravendijkwal,Apartment 's-Gravendijkwal,3014 EJ (Oude Westen),1295,85,3,Upholstered,"Introducing the Gravendijk, a former office building that's been transformed into luxury apartments in the heart of the city. All apartments are made of high quality materials. Contemporary comfort while preserving the atmosphere of this landmark building. The apartments have plenty of living space (85m²). Spacious living room with a luxury kitchen with island, equipped with all possible appliances. The bathroom is equipped with high quality materials. The bedrooms are comfortable and functional. Anchored in Rotterdam's most creative neighborhood for the arts, dining, entertainment and shopping. Layout: Shared entrance on the ground floor via the stairs to reach your apartment. Entrance apartment. The spacious living room with natural light and high ceilings. The luxury kitchen is equipped with all amenities such as a hob, microwave, oven, refrigerator, freezer, sink. The apartments come with spacious bedroom(s). The luxury bathrooms have a bath tub and a washbasin with mirror and radiator. Separate toilet. The rent is excluding gas, water, electricity, TV and Internet. Central heating Double glass, Airconditioning. Pictures only serve as impression.",2 months,15-09-2022,Specifics are not available,Good,240,Apartment,Existing building,1900,In the city centre,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a0f26aba/rotterdam/vhpn/request-details,2022-08-10 21:38:55
https://www.pararius.com/apartment-for-rent/rotterdam/2e5069af/noordsingel,Apartment Noordsingel,3035 EG (Agniesebuurt),2300,90,4,Furnished,4 room Apartment in Rotterdam,2 months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,In the city centre,3,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2e5069af/rotterdam/rotterdam-rent/request-details,2022-08-10 21:38:56
